X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-85.516666667,45.7333333330001,2725,4580,4570,ST. JAMES HARBOR,US,45.733333,-85.516667,45,44,N,85,31,W,CP06,14911,V,CN,F,N,N,Y,Y,Y,O,K,O, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y, , ,Y, , , ,Y, ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,D, , 
-84.983333333,45.4333333330001,2726,4590,4570,HARBOR SPRINGS,US,45.433333,-84.983333,45,26,N,84,59,W,CP06,14913,V,CN,E,N,N,Y,N,N,N,H,N, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y, , ,Y, , , ,Y, ,Y, , , , ,Y, , ,N, , , , ,Y, , , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B, ,S
-84.966666667,45.3666666670001,2727,4600,4570,PETOSKEY,US,45.366667,-84.966667,45,22,N,84,58,W,CP06,14913,V,CB,F,N,N,Y,N,Y,O,M,P, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y, , ,Y, ,Y,Y,Y, ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y, , , , , 
-85.266666667,45.3166666670001,2728,4610,4570,CHARLEVOIX,US,45.316667,-85.266667,45,19,N,85,16,W,CP06,14942,V,LC,G,N,N,Y,N,Y,N,H,N, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y, , ,Y, ,Y,Y,Y, ,Y, , , , ,Y, , ,N, , , , , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, ,S
-85.6166666669999,44.766666667,2729,4620,4570,TRAVERSE CITY,US,44.766667,-85.616667,44,46,N,85,37,W,CP06,14913,V,CN,F,N,N,Y,Y,Y,M,M,N,M,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y,Y, ,Y, ,N,N,Y, ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-85.766666667,45.016666667,2730,4630,4570,LELAND,US,45.016667,-85.766667,45,1,N,85,46,W,CP06,14912,V,CB,F,N,N,Y,Y,Y,O,P,P, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, ,Y, ,N,N, , ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y, ,Y,Y,Y, , , 
-86.2499999999999,44.6333333330001,2731,4640,4570,FRANKFORT,US,44.633333,-86.25,44,38,N,86,15,W,CP06,14907,S,CN,E,N,N,Y,Y,Y,M,M,M,N,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, ,Y, ,N,N, , ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-86.3166666669999,44.2500000000001,2732,4650,4570,MANISTEE,US,44.25,-86.316667,44,15,N,86,19,W,CP06,14938,S,RN,E,N,N,Y,Y,Y,M,E,M, ,0,M,N,Y,N,N,N,Y, , , ,N,N,Y,Y, ,Y, ,N,N,Y, ,Y, , , , ,Y, , ,N,Y, , , , ,Y,Y,N,Y, , , ,Y,Y,Y,Y,Y,Y,B, ,S
-86.45,43.95,2733,4670,4570,LUDINGTON,US,43.95,-86.45,43,57,N,86,27,W,CP06,14937,S,RN,E,N,N,Y,Y,Y,L,L,L, ,0, , , ,N,N,N,Y, , , , , ,Y,Y, , , , , , , ,Y, , , , ,Y, , ,N, , , , , , ,Y, , , , , ,Y,Y,Y,Y,Y,Y,B, ,S
-86.35,43.3833333330001,2734,4680,4570,WHITE LAKE,US,43.383333,-86.35,43,23,N,86,21,W,CP06,14935,S,RN,E,N,N,Y,Y,Y,P,P,P, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y,Y, , , , , , , ,Y,Y, , , , , , ,N, , , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,B, ,S
-86.266666667,43.2333333330001,2735,4690,4570,MUSKEGON,US,43.233333,-86.266667,43,14,N,86,16,W,CP06,14934,S,RN,E,N,N,Y,Y,Y,L,L,M, ,0,M,Y,Y,Y,N,Y,Y, , , ,N,N,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B, , 
-86.233333333,43.0666666670001,2736,4700,4570,GRAND HAVEN,US,43.066667,-86.233333,43,4,N,86,14,W,CP06,14933,S,RN,F,N,N,Y,Y,Y,N,N,N, ,0,M,Y,Y,Y,N,Y,Y, , , ,N,N,Y,Y, ,Y,Y,Y, ,Y, ,Y, , , , ,Y, , ,N, , , , ,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-86.1333333329999,42.783333333,2737,4710,4570,HOLLAND,US,42.783333,-86.133333,42,47,N,86,8,W,CP06,14932,S,RN,F,N,N,Y,Y,Y,M,L,M, ,0,M,Y,Y,N,N,N,Y, , , ,N, ,Y,Y, ,Y,Y, , ,Y, ,Y, , , , ,Y, , ,N, , , , ,Y,Y,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-86.2,42.6666666670001,2738,4720,4570,SAUGATUCK,US,42.666667,-86.2,42,40,N,86,12,W,CP06,14906,V,RN,G,N,N,Y,Y,Y,P,P,P, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, , , ,Y,Y, , ,Y, , , , ,Y, , ,N, , , , , ,Y, , , , , , ,Y,Y,Y,Y,Y,Y,B, ,S
-86.283333333,42.4,2739,4730,4570,SOUTH HAVEN,US,42.4,-86.283333,42,24,N,86,17,W,CP06,14906,V,RN,F,N,N,Y,Y,Y,O,O,P, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, ,Y, , , , ,Y,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,B, ,S
-86.483333333,42.1166666670001,2740,4740,4570,ST JOSEPH,US,42.116667,-86.483333,42,7,N,86,29,W,CP06,14930,S,RN,F,N,N,Y,Y,Y,M,L,M, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, ,Y, , , , , ,Y, , , , ,Y, , ,N, , , , , , ,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,B, ,S
-86.9,41.7333333330001,2741,4750,4570,MICHIGAN CITY,US,41.733333,-86.9,41,44,N,86,54,W,CP06,14926,S,CB,F,N,N,Y,Y,Y,Q,Q,Q, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, ,Y,Y,Y, , , ,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C, ,S
-87.333333333,41.6166666670001,2742,4760,4570,GARY,US,41.616667,-87.333333,41,37,N,87,20,W,CP06,14926,M,CB,G,N,N,Y,Y,Y,L,L,L, ,0,L,Y,Y,N,N,N,Y, , , , ,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
-87.416666667,41.6333333330001,2743,4770,4570,BUFFINGTON,US,41.633333,-87.416667,41,38,N,87,25,W,CP06,14929,M,CB,F,N,N,Y,Y,Y,L,L,L, ,0,L, ,Y, , , ,Y, , , , , , , , ,Y, , , , , ,Y, , , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , 
-87.433333333,41.6666666670001,2744,4780,4570,INDIANA HARBOR,US,41.666667,-87.433333,41,40,N,87,26,W,CP06,14929,M,CB,F,N,N,Y,Y,Y,L,L,M,L,0,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,A, ,S
-87.516666667,41.7333333330001,2745,4790,4570,CALUMET HARBOR,US,41.733333,-87.516667,41,44,N,87,31,W,CP06,14929,M,CB,E,N,N,Y,Y,Y,L,L,M,L,0,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , ,Y,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y,A,L, 
-87.6,41.8833333330001,2746,4800,4570,CHICAGO,US,41.883333,-87.6,41,53,N,87,36,W,CP06,14928,M,CT,E,N,N,Y,Y,Y,L,M,M, ,0,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y,Y, , ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,A,M, 
-87.683333333,42.083333333,2747,4810,4570,WILMETTE,US,42.083333,-87.683333,42,5,N,87,41,W,CP06,14926,V,CB,F,N,N,Y,Y,Y,Q,P,P, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y, , , , , , , ,N, , , , , ,N,N,N, , ,N,N,Y,Y,Y,Y, , ,C, , 
-87.833333333,42.3000000000001,2748,4820,4570,GREAT LAKES,US,42.3,-87.833333,42,18,N,87,50,W,CP06,14905,V,CB,G,N,N,Y,Y,Y,O,M,O, ,0,M,Y,Y,N,N,Y,Y, , , ,N,N,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N, , , , ,N,N,N,N, , ,N,N, ,Y,Y,Y, , ,C, , 
-87.8166666669999,42.3666666670001,2749,4830,4570,WAUKEGAN,US,42.366667,-87.816667,42,22,N,87,49,W,CP06,14904,S,CB,F,N,N,Y,Y,Y,N,M,N, ,0,M,Y,Y,N,N,N,Y, , , ,N,N,Y,Y, ,Y,Y, , ,Y, ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y,Y,Y,C, ,S
-87.8166666669999,42.583333333,2750,4840,4570,KENOSHA,US,42.583333,-87.816667,42,35,N,87,49,W,CP06,14904,V,CB,G,N,N,Y,Y,Y,P,F,N, ,0,M,Y,Y,Y,N,N,Y, , , , ,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y, , , , ,Y, , ,N, ,Y, , ,Y, , ,Y, , , , ,Y,Y,Y,Y,Y,Y,C, , 
-87.783333333,42.7333333330001,2751,4850,4570,RACINE,US,42.733333,-87.783333,42,44,N,87,47,W,CP06,14925,S,CB,G,N,N,Y,Y,Y,O,N,O, ,0,M,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y, , , , ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y,Y,Y,C, , 
-87.8833333329999,43.033333333,2752,4860,4570,MILWAUKEE,US,43.033333,-87.883333,43,2,N,87,53,W,CP06,14924,M,RN,E,N,N,Y,Y,Y,M,N,M,L,0,M,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, ,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B, , 
-87.8666666669999,43.3833333330001,2753,4870,4570,PORT WASHINGTON,US,43.383333,-87.866667,43,23,N,87,52,W,CP06,14904,S,CB,F,N,N,Y,Y,Y,M,M,M, ,0,M,Y,Y,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C, , 
-87.7,43.7500000000001,2754,4880,4570,SHEBOYGAN,US,43.75,-87.7,43,45,N,87,42,W,CP06,14922,S,RN,F,N,N,Y,Y,Y,O,K,O, ,0,M,Y,Y,Y,N,Y,Y, , , ,N,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y, , , , ,Y, , ,N, , , , , ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y,C, ,S
-87.65,44.1000000000001,2755,4890,4570,MANITOWOC,US,44.1,-87.65,44,6,N,87,39,W,CP06,14922,M,RN,F,N,N,Y,Y,Y,N,M,N, ,0,L,Y,Y,Y,N,N,Y, , , ,Y,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y, , , , ,Y, , ,N,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y,Y,A,L, 
-82.7,43.95,2756,4380,4300,PORT HOPE,US,43.95,-82.7,43,57,N,82,42,W,CP06,14862,V,OR,P,N,N,Y,Y,Y,P,K,P, ,0,L,Y,Y,Y,N,N,Y, , , ,N,N, , , , , , , , , , , , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
-83.8666666669999,43.6000000000001,2757,4400,4300,BAY CITY,US,43.6,-83.866667,43,36,N,83,52,W,CP06,14867,S,RN,E,N,N,Y, ,Y,L,M,M,N,0,M,Y,Y,Y,N,N,Y, , , ,N,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , ,N,Y,Y, , ,Y, , ,Y,Y, , , ,Y,Y,Y,Y,Y,Y,A,S, 
-82.416666667,42.9833333330001,2758,3700,3640,SARNIA,CA,42.983333,-82.416667,42,59,N,82,25,W,C304,14852,S,RN,E,N,N,Y,N,N,N,L,M,M,0,L,Y,Y,Y,N,Y,Y, , , , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,Y, , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A, ,S
-82.416666667,43.0000000000001,2759,3710,3640,POINT EDWARD,CA,43,-82.416667,43,0,N,82,25,W,C304,14852,S,RN,E,N,N,Y,N,N,M,L,M, ,0,L,Y, ,N,N,N,Y, , , ,N,N, , , ,Y, ,Y, , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,N,N, , , 
-81.733333333,43.7500000000001,2760,3730,3640,GODERICH,CA,43.75,-81.733333,43,45,N,81,44,W,GLV2,14871,S,CB,E,N,N,Y,N,N,M,M,M, ,0,L,Y,Y,Y,N, ,Y, , , , ,Y,Y,Y, ,Y,Y, , , ,Y,Y, , , , ,Y, , ,N, , , , , , , , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,B, , 
-81.4,44.4333333330001,2761,3750,3640,PORT ELGIN,CA,44.433333,-81.4,44,26,N,81,24,W,GLV2,14871,V,CB,G,N,N,Y,N,N,O,O,P, ,0,M,Y,Y,N,N,Y,Y, , , ,N,N,N,N, , , , ,N,N, ,Y, , , , ,Y, , ,N, , , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,B, , 
-81.3833333329999,44.5000000000001,2762,3760,3640,SOUTHAMPTON,CA,44.5,-81.383333,44,30,N,81,23,W,GLV2,CA2292,V,CB,P,N,N,Y,N,N,P,O,P, ,0,M,Y, ,Y,N, ,Y, , , ,N,N,N,N, , , , ,N,N, ,Y, , , , ,Y, , ,N, , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,B, , 
-81.666666667,45.266666667,2763,3770,3640,TOBERMORY,CA,45.266667,-81.666667,45,16,N,81,40,W,GLV2,CA2274,V,CN,E, , ,Y, , ,M,H,N, ,0,M,Y,Y,Y,N,Y,Y, , , ,N,N,N,N, , , , ,N,N, ,Y, , , , ,Y, , ,N, , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,C, , 
-81.2499999999999,44.9833333330001,2764,3790,3640,LIONS HEAD,CA,44.983333,-81.25,44,59,N,81,15,W,GLV2,CA2282,V,CB,G,N,N,Y,Y,Y,O,O,O, ,0,M,N,N,N,N,N,Y, , , ,N,N,N,N, , , , ,N,N, ,Y, , , , ,Y, , ,N, , , , , , , , , , , ,Y,Y,Y,Y, , , ,N, , 
-81.1333333329999,44.7500000000001,2765,3810,3640,WIARTON,CA,44.75,-81.133333,44,45,N,81,8,W,GLV2,CA2282,V,CN,E,N,N,Y,Y,Y,O,L,N, ,0,M,N,N,N,N,N,Y, , , ,N,N,N,N, , ,Y,Y, , ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , ,Y,Y,Y,Y, , , ,C, ,M
-80.933333333,44.583333333,2766,3860,3640,OWEN SOUND,CA,44.583333,-80.933333,44,35,N,80,56,W,GLV2,CA2271,S,RN,E,N,N,Y,Y,Y,M,J,M, ,0,L,Y,Y,Y,N,N,N, , , ,N,N,N,N, , , , ,N,Y,Y,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y, ,Y,Y,Y, , ,S
-80.6,44.6166666670001,2767,3880,3640,MEAFORD,CA,44.616667,-80.6,44,37,N,80,36,W,GLV2,14860,V,CB,G,N,N,Y, ,Y,O,K,O, ,0, ,Y, ,N,N,N, , , , ,N,N,N,N, , , , ,N,N,Y,Y, , , , ,Y, , ,N, ,Y, , , , ,Y, , , , , ,Y,Y,Y,Y,Y,Y,C, , 
-80.45,44.5666666670001,2768,3890,3640,THORNBURY,CA,44.566667,-80.45,44,34,N,80,27,W,GLV2,14860,V,CB,G,N,N,Y,Y,Y,O,O,O, ,0,M,N,Y,N,N,N,Y, , , ,N,N,N,N, , , , ,N,N,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , 
-80.233333333,44.5000000000001,2769,3900,3640,COLLINGWOOD,CA,44.5,-80.233333,44,30,N,80,14,W,GLV2,14860,S,CB,G,N,N,Y,Y,N,M, ,M,N,0,M,N,Y,Y,N,N,Y, , , ,N,N,N,N, ,Y, , ,N,Y, ,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,N,N,Y,Y,A,S,M
-79.933333333,44.766666667,2770,3930,3640,PENETANGUISHENE,CA,44.766667,-79.933333,44,46,N,79,56,W,GLV2,14873,V,CN,E,N,N,Y,Y,N,N,K,N, ,0,M,N,N,Y,N,N,Y, , , , ,Y,N,N, , , , ,N,N,Y, , , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,B, ,S
-79.916666667,44.7500000000001,2771,3940,3640,MIDLAND,CA,44.75,-79.916667,44,45,N,79,55,W,GLV2,14873,S,CN,E,N,N,Y,Y,N,M,M,M, ,0,M,N,N,Y,N,N,N,N, ,N, ,Y,Y,N, ,Y,Y, ,N,Y,Y,Y, , , , ,Y, , ,N,Y, , , , , , ,Y,Y, , , ,Y,Y,Y,Y,Y,Y, , ,S
-79.85,44.7500000000001,2772,3950,3640,TIFFIN,CA,44.75,-79.85,44,45,N,79,51,W,GLV2,14873,V,CN,E,N,N,Y,Y,N,M,M,M, ,0,M,Y,Y,Y,N,N,Y, , , ,N,N,Y,N, , , , ,N,N,Y,Y, , , , , , , ,N, , , , , , , , , , , , , ,Y, , , , , , , 
-79.8,44.7500000000001,2773,3960,3640,PORT MCNICOLL,CA,44.75,-79.8,44,45,N,79,48,W,GLV2,14873,V,CN,E,N,N,Y,Y,N,M,M,L, ,0,M, , ,Y,N,N,Y, , , ,N,N,Y,Y, ,Y,Y, ,N,N,Y,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,N,N,Y,Y, , ,S
-79.8166666669999,44.7500000000001,2774,3970,3640,VICTORIA HARBOUR,CA,44.75,-79.816667,44,45,N,79,49,W,GLV2,CA2211,V,CN,E,N,N,Y,N,N,O,O,O, ,0, , , ,N,N,Y,Y, , , ,N,N,Y,Y, , , , , , ,Y,Y, , , , , , , ,N, , , , , , , , , , , , , ,Y,Y, ,Y,Y,C, , 
-79.716666667,44.766666667,2775,3980,3640,WAUBAUSHENE,CA,44.766667,-79.716667,44,46,N,79,43,W,GLV2,CA2202,V,CN,E,N,N,Y, , ,N,N,P, ,0,M, , ,N,N,Y,Y, , , ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , ,Y,Y, ,Y,Y,C, , 
-79.716666667,44.8000000000001,2776,4000,3640,PORT SEVERN,CA,44.8,-79.716667,44,48,N,79,43,W,GLV2,CA2029,V,RN,E, , ,Y,N,Y,P,P,P, ,0, , , ,N,N,Y,Y, , , ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , ,Y,Y, ,Y,Y,C, , 
-80.1,45.3166666670001,2777,4020,3640,DEPOT HARBOUR,CA,45.316667,-80.1,45,19,N,80,6,W,GLV2,CA2227,V,CN,E, , ,Y,N, ,M,M,M, ,0,M,Y,N,N,N,Y,Y, , , ,N,N,Y,Y, , , , , , ,Y,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y, , , , , , , 
-80.033333333,45.333333333,2778,4030,3640,PARRY SOUND,CA,45.333333,-80.033333,45,20,N,80,2,W,GLV2,CA2226,S,CN,E,N,N,N,N,Y,L,H,M,M,0,L,N,N,Y,N,Y,N, , , , ,Y,Y, , ,Y,Y, , ,Y, ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y, ,Y, , ,C, ,M
-80.5666666669999,45.766666667,2779,4050,3640,BYNG INLET,CA,45.766667,-80.566667,45,46,N,80,34,W,GLV2,CA2293,V,CN,E, , ,Y,N, ,N,O,M, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, , , , , , ,Y,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y, ,Y,Y,C, ,S
-80.7499999999999,45.8833333330001,2780,4060,3640,KEY HARBOUR,CA,45.883333,-80.75,45,53,N,80,45,W,GLV2,CA2204,V,CN,E, , ,Y,N, ,N,M,Q, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y, ,Y,Y,C, , 
-81.516666667,45.966666667,2781,4080,3640,KILLARNEY,CA,45.966667,-81.516667,45,58,N,81,31,W,GLV2,CA2204,V,CN,E,N,N,Y,N,N,N,P,O, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y, ,Y,Y,C, ,M
-81.8,45.7500000000001,2782,4120,3640,MANITOWANING,CA,45.75,-81.8,45,45,N,81,48,W,GLV2,CA2286,V,CN,E,N,N,Y,N,N,M,N,N, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, , , , , , , ,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y, , , , , , , , 
-81.916666667,45.9,2783,4130,3640,SHEGUIANDAH,CA,45.9,-81.916667,45,54,N,81,55,W,GLV2,CA2205,V,CN,E,N,N,Y,N,N,N,N,N, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, ,Y, , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
-81.933333333,45.9833333330001,2784,4140,3640,LITTLE CURRENT,CA,45.983333,-81.933333,45,59,N,81,56,W,GLV2,CA2294,S,CN,E,N,N, ,Y,Y,M,M,M, ,0,M,N,N,Y,N,N,Y, , , ,N,N,Y,Y, ,Y,Y, , , ,Y,Y, , , , ,Y, , ,N,Y, , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,M
-82.166666667,45.8666666670001,2785,4150,3640,HONORA,CA,45.866667,-82.166667,45,52,N,82,10,W,GLV2,CA2286,V,CN,E,N,N,Y, , ,M,L,P, ,0,M,Y, ,N,N,N,Y, , , ,N,N,N,N, ,Y,Y, , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
-82.2499999999999,45.9166666670001,2786,4160,3640,KAGAWONG,CA,45.916667,-82.25,45,55,N,82,15,W,GLV2,CA2257,V,CN,E,N,N,Y,N,N,M,J,N, ,0, , , ,N,N,N,Y, , , ,N,N,N,N, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , ,Y,Y,Y,Y,Y,C, , 
-82.466666667,45.9166666670001,2787,4170,3640,GORE BAY,CA,45.916667,-82.466667,45,55,N,82,28,W,GLV2,CA2257,V,CN,E,N,N,Y,N,N,N,E,N, ,0,M,N,N,N,N,N,Y, , , ,N,N,Y,Y, ,Y,Y,Y,Y, , ,Y, , , , , , , ,N, , , , , , , , ,Y, , , , , ,Y,Y,Y,Y,C, , 
-83.1166666669999,45.9333333330001,2788,4180,3640,MELDRUM BAY,CA,45.933333,-83.116667,45,56,N,83,7,W,GLV2,CA2252,V,CN,G,N,N,Y,N,N,M,L,O, ,0,M,Y,N,N,N,N,Y, , , ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , ,Y, , , ,Y, ,Y,Y,Y,Y,C, , 
-82.95,46.1833333330001,2789,4200,3640,BLIND RIVER,CA,46.183333,-82.95,46,11,N,82,57,W,GLV2,CA2268,V,CN,F,N,N,Y,N,N,P,N,N, ,0,M, ,N,Y,N,N,Y, , , ,N,N,Y,Y, ,Y,Y, , , ,Y,Y, , , , ,Y, , ,N, , , , , , , ,N, , , , ,Y, ,Y,Y,Y,Y,C, , 
-83.3166666669999,45.95,2790,4210,3640,COCKBURN,CA,45.95,-83.316667,45,57,N,83,19,W,GLV2,CA2295,V,CN,F,N,N,Y,N,N,O,H,N, ,0,M,N,N,Y,N,N,Y, , , ,N,N,Y,Y, ,Y, , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
-83.5666666669999,46.2500000000001,2791,4220,3640,THESSALON,CA,46.25,-83.566667,46,15,N,83,34,W,GLV2,CA2295,V,CB,F,N,N,Y,N,Y,L,K,N, ,0,M,Y,N,Y,N,N, , , , ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , ,Y,Y,Y,Y, , , 
-83.783333333,46.283333333,2792,4230,3640,BRUCE MINES,CA,46.283333,-83.783333,46,17,N,83,47,W,GLV2,CA2295,V,CN,F,N,N,Y,N, ,N,N,N, ,0,M,Y,N,Y,N,N,Y, , , ,N,N,Y,Y, ,Y, , , , ,Y,Y, , , , , , , ,N, , , , , , , , , , , , , , ,Y, ,Y,Y,C, , 
-83.8833333329999,46.2500000000001,2793,4240,3640,HILTON,CA,46.25,-83.883333,46,15,N,83,53,W,GLV2,CA2288,V,CN,G,N,N,Y,N,N,O,K,O, ,0,M,Y,N,Y,N,N,Y, , , ,N,N,Y,Y, , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , ,Y,Y,Y,Y, , , 
